481116,338708,11/24/2015,4,0,OnCurb,Alive,Fair,Maackia amurensis,Amur maackia,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,197 BEACH 24 STREET,11691,Far Rockaway,414,4,Queens,31,23,10,QN15,Far Rockaway-Bayswater,4099802,New York,40.59514495,-73.75811823,1051424.579,156196.5049
630997,316311,07/18/2016,24,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,85-050 ETON STREET,11432,Jamaica,408,4,Queens,24,24,14,QN06,Jamaica Estates-Holliswood,4047200,New York,40.71630776,-73.77831153,1045704.86,200324.5121
236384,219082,09/18/2015,29,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Harmful,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,75 SOUTH PORTLAND AVENUE,11217,Brooklyn,302,3,Brooklyn,35,57,25,BK68,Fort Greene,3018100,New York,40.6875157,-73.97460871,991291.835,189757.9631
63397,227574,07/13/2015,12,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,702 AVENUE N,11230,Brooklyn,312,3,Brooklyn,44,48,22,BK46,Ocean Parkway South,3044400,New York,40.61484397,-73.96703399,993402.5184,163282.3464
233737,413550,09/17/2015,7,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,88 BERRY AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI48,Arden Heights,5017008,New York,40.5604237,-74.1757479,935416.4841,143502.9335
645530,347760,07/29/2016,36,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,3or4,Helpful,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,77-012 79 PLACE,11385,Ridgewood,405,4,Queens,30,28,15,QN19,Glendale,4063302,New York,40.70643874,-73.8713613,1019915.588,196677.3528
161471,406748,08/20/2015,14,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,317 TRAVIS AVENUE,10314,Staten Island,502,5,Staten Island,50,63,24,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,5027704,New York,40.58787314,-74.15298167,941759.7949,153491.5586
156672,216960,08/18/2015,8,0,OnCurb,Alive,Good,Malus,crab apple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,163 RODNEY STREET,11211,Brooklyn,301,3,Brooklyn,33,50,26,BK72,Williamsburg,3053500,New York,40.70507259,-73.95999998,995340.3948,196155.968
438416,322770,11/06/2015,8,0,OnCurb,Alive,Good,Taxodium distichum,bald cypress,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2 HILLCREST AVENUE,11363,Little Neck,411,4,Queens,19,26,11,QN45,Douglas Manor-Douglaston-Little Neck,4148300,New York,40.77135605,-73.7487145,1053851.978,220402.426
413668,501160,11/02/2015,4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1370 VIELE AVENUE,10474,Bronx,202,2,Bronx,17,84,34,BX27,Hunts Point,2009300,New York,40.80700539,-73.88060763,1017302.069,233313.4005
418229,309758,11/02/2015,28,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,Damage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,86-033 109 STREET,11418,Richmond Hill,409,4,Queens,32,28,15,QN54,Richmond Hill,4012800,New York,40.6972281,-73.83924301,1028826.658,193336.3558
577154,347442,06/06/2016,2,0,OnCurb,Alive,Good,Juniperus virginiana,eastern redcedar,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,58-024 85 STREET,11379,Middle Village,405,4,Queens,29,30,15,QN21,Middle Village,4050500,New York,40.72985245,-73.87579177,1018675.127,205205.9033
477420,315997,11/21/2015,15,0,OnCurb,Alive,Good,Koelreuteria paniculata,golden raintree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,7-004 166 STREET,11357,Whitestone,407,4,Queens,19,26,11,QN49,Whitestone,4099100,New York,40.79350296,-73.79746757,1040329.546,228436.2981
527988,409867,12/20/2015,5,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,392 LORETTO STREET,10307,Staten Island,503,5,Staten Island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,5024402,New York,40.50098243,-74.23844555,917936.3341,121888.3563
646505,309396,07/29/2016,3,0,OnCurb,Alive,Good,Quercus rubra,northern red oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,86-015 FOREST PARKWAY,11421,Woodhaven,409,4,Queens,32,38,15,QN53,Woodhaven,4001200,New York,40.6931305,-73.86113839,1022757.613,191833.097
582846,220908,06/11/2016,9,0,OnCurb,Alive,Good,Ulmus americana,American elm,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,316 TOMPKINS AVENUE,11216,Brooklyn,303,3,Brooklyn,36,56,25,BK75,Bedford,3026500,New York,40.68704858,-73.94472093,999580.803,189591.5927
506045,508430,12/09/2015,3,0,OffsetFromCurb,Alive,Good,Quercus acutissima,sawtooth oak,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1860 WESTCHESTER AVENUE,10472,Bronx,209,2,Bronx,18,87,32,BX55,Soundview-Bruckner,2007200,New York,40.83259462,-73.86334814,1022065.565,242643.4508
138366,226525,08/12/2015,6,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,1249 PACIFIC STREET,11216,Brooklyn,308,3,Brooklyn,36,57,25,BK61,Crown Heights North,3031500,New York,40.67777822,-73.95120481,997784.4801,186213.0643
387503,314219,10/27/2015,19,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,Damage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,21-024 MURRAY STREET,11357,Whitestone,407,4,Queens,19,40,11,QN49,Whitestone,4103300,New York,40.77897749,-73.81236291,1036216.493,223135.0003
373465,226712,10/24/2015,3,0,OffsetFromCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,3 EAST 40 STREET,11203,Brooklyn,309,3,Brooklyn,40,43,20,BK60,Prospect Lefferts Gardens-Wingate,3080800,New York,40.65609807,-73.9405529,1000744.395,178316.2002
443180,501792,11/10/2015,0,4,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1049 TIFFANY STREET,10459,Bronx,202,2,Bronx,17,85,32,BX27,Hunts Point,2012701,New York,40.82485319,-73.89476966,1013373.704,239810.9617
18315,338864,06/13/2015,2,0,OnCurb,Alive,Good,Acer griseum,paperbark maple,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,5-002 BEACH 67 STREET,11692,Arverne,414,4,Queens,31,31,10,QN12,Hammels-Arverne-Edgemere,4096400,New York,40.59499593,-73.79612458,1040869.731,156115.3591
443761,406352,11/10/2015,1,0,OnCurb,Alive,Good,Syringa reticulata,Japanese tree lilac,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,2050 HYLAN BOULEVARD,10306,Staten Island,502,5,Staten Island,50,64,24,SI36,Old Town-Dongan Hills-South Beach,5011201,New York,40.58003335,-74.09975998,956538.7008,150614.0036
720657,325208,09/22/2016,14,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,119-036 153 STREET,11434,Jamaica,412,4,Queens,28,32,10,QN76,Baisley Park,4028800,New York,40.67889443,-73.78913825,1042736.375,186686.3576
372738,207262,10/24/2015,17,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,614 SHEEPSHEAD BAY ROAD,11224,Brooklyn,313,3,Brooklyn,48,46,23,BK23,West Brighton,3035400,New York,40.57901511,-73.97504896,991180.9992,150228.2403
523761,346118,12/16/2015,13,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,60-022 61 STREET,11378,Maspeth,405,4,Queens,30,30,15,QN30,Maspeth,4060100,New York,40.71484429,-73.90230873,1011331.878,199728.6629
576040,324621,06/06/2016,13,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,TreesCount Staff,"WiresRope,BranchLights",No,No,No,Yes,No,No,Yes,No,No,140-021 182 STREET,11413,Springfield Gardens,412,4,Queens,31,29,10,QN02,Springfield Gardens North,4033000,New York,40.67137233,-73.76180337,1050325.639,183965.2821
710335,211894,09/12/2016,4,0,OnCurb,Dead,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,783 MAC DONOUGH STREET,11233,Brooklyn,316,3,Brooklyn,41,55,25,BK79,Ocean Hill,3037300,New York,40.6843529,-73.91503575,1007814.482,188616.0687
600750,320314,06/24/2016,20,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,48-004 190 STREET,11365,Fresh Meadows,411,4,Queens,20,25,16,QN48,Auburndale,4141700,New York,40.74930877,-73.78901454,1042708.897,212340.451
